reference_material_id,reference_timeframe_id,reference_space_id,process_name_id,material_name_id,recycling_use_type_id,quantity,quantity_unit_id,uncertainty,uncertainty_unit_id,uncertainty_type,reliability_id,affiliation_id,method_id,publication_id,notes,contributor_id,date_created,date_updated,recycling_id
62,109,243,621,523,5,65,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1144
62,109,243,263,524,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1145
62,109,243,549,524,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1146
62,109,243,622,525,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1147
63,109,243,623,526,5,99,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1148
2,109,243,123,421,7,28,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1149
2,109,243,120,421,7,24,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1150
2,109,243,511,421,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1151
2,109,243,151,421,7,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1152
2,109,243,512,421,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1153
2,109,243,126,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1154
2,109,243,136,422,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1155
2,109,243,513,421,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1156
2,109,243,505,422,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1157
43,109,243,514,421,7,50,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1158
43,109,243,263,423,7,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1159
43,109,243,515,421,7,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1160
43,109,243,136,422,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1161
51,109,243,287,424,7,88,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1162
51,109,243,136,422,7,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1163
51,109,243,516,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1164
51,109,243,505,425,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1165
54,109,243,517,421,7,85,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1166
54,109,243,518,421,7,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1167
54,109,243,519,426,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1168
54,109,243,270,427,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1169
54,109,243,283,427,7,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1170
54,109,243,136,422,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1171
12,109,243,452,421,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1172
12,109,243,150,421,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1173
12,109,243,123,421,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1174
12,109,243,453,421,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1175
12,109,243,136,421,7,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1176
12,109,243,521,428,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1177
12,109,243,283,429,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1178
12,109,243,522,421,7,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1179
30,109,243,275,421,7,90,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1180
30,109,243,523,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1181
30,109,243,31,430,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1182
30,109,243,136,431,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1183
17,109,243,149,421,7,48,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1184
17,109,243,512,421,7,31,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1185
17,109,243,123,421,7,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1186
17,109,243,524,421,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1187
11,109,243,31,421,7,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1188
11,109,243,293,421,7,19,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1189
11,109,243,525,421,7,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1190
11,109,243,270,432,7,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1191
11,109,243,287,433,7,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1192
11,109,243,304,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1193
11,109,243,255,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1194
11,109,243,136,434,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1195
33,109,243,150,421,7,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1196
33,109,243,526,421,7,28,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1197
33,109,243,452,421,7,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1198
33,109,243,123,421,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1199
33,109,243,514,421,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1200
33,109,243,278,421,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1201
33,109,243,283,422,7,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1202
13,109,243,151,421,7,26,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1203
13,109,243,48,421,7,19,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1204
13,109,243,123,421,7,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1205
13,109,243,386,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1206
13,109,243,33,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1207
13,109,243,528,421,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1208
13,109,243,278,421,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1209
13,109,243,529,421,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1210
13,109,243,530,421,7,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1211
13,109,243,136,435,7,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1212
13,109,243,531,436,7,0.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1213
13,109,243,532,437,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1214
13,109,243,505,421,7,14.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1215
58,109,243,296,421,7,58,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1216
58,109,243,533,421,7,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1217
58,109,243,534,421,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1218
58,109,243,535,438,7,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1219
58,109,243,536,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1220
58,109,243,136,422,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1221
58,109,243,537,421,7,0.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1222
58,109,243,505,422,7,2.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1223
18,109,243,538,439,7,50,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1224
18,109,243,539,439,7,24,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1225
18,109,243,540,439,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1226
18,109,243,255,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1227
18,109,243,304,421,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1228
18,109,243,270,440,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1229
18,109,243,136,441,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1230
20,109,243,541,442,7,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1231
20,109,243,301,442,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1232
20,109,243,542,442,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1233
20,109,243,543,443,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1234
20,109,243,136,422,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1235
3,109,243,283,444,7,68,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1236
3,109,243,544,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1237
3,109,243,545,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1238
3,109,243,136,445,7,18,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1239
44,109,243,546,446,7,40,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1240
44,109,243,275,421,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1241
44,109,243,281,446,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1242
44,109,243,547,447,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1243
44,109,243,278,421,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1244
56,109,243,548,448,7,54,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1245
56,109,243,279,449,7,32,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1246
56,109,243,136,450,7,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1247
59,109,243,279,451,7,64,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1248
59,109,243,549,451,7,18,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1249
59,109,243,550,452,7,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1250
59,109,243,136,453,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1251
32,109,243,149,454,7,29,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1252
32,109,243,123,454,7,24,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1253
32,109,243,551,454,7,24,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1254
32,109,243,552,454,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1255
32,109,243,553,454,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1256
32,109,243,136,455,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1257
31,109,243,554,421,7,34,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1258
31,109,243,552,421,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1259
31,109,243,555,421,7,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1260
31,109,243,283,456,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1261
31,109,243,270,427,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1262
31,109,243,531,427,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1263
31,109,243,556,427,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1264
31,109,243,557,421,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1265
31,109,243,293,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1266
31,109,243,558,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1267
41,109,243,151,457,7,72,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1268
41,109,243,306,458,7,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1269
41,109,243,323,457,7,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1270
41,109,243,136,512,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1271
40,109,243,559,421,7,82,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1272
40,109,243,560,421,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1273
40,109,243,323,460,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1274
40,109,243,151,421,7,0.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1275
40,109,243,136,421,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1276
36,109,243,559,421,7,57,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1277
36,109,243,151,421,7,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1278
36,109,243,561,421,7,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1279
36,109,243,324,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1280
36,109,243,308,421,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1281
36,109,243,323,461,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1282
36,109,243,136,421,7,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1283
1,109,243,562,421,7,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1284
1,109,243,504,421,7,23,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1285
1,109,243,309,462,7,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1286
1,109,243,561,421,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1287
1,109,243,476,421,7,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1288
1,109,243,563,421,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1289
1,109,243,270,422,7,3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1290
1,109,243,136,422,7,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1291
1,109,243,531,422,7,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1292
1,109,243,505,422,7,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1293
9,109,243,564,463,7,66,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1294
9,109,243,565,463,7,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1295
9,109,243,287,464,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1296
9,109,243,566,421,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1297
9,109,243,136,465,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1298
24,109,243,567,466,7,84,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1299
24,109,243,568,421,7,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1300
24,109,243,569,467,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1301
24,109,243,136,422,7,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1302
46,109,243,570,421,7,54,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1303
46,109,243,571,421,7,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1304
46,109,243,247,421,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1305
46,109,243,572,421,7,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1306
46,109,243,283,468,7,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1307
46,109,243,573,469,7,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1308
46,109,243,574,470,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1309
46,109,243,298,421,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1310
46,109,243,136,422,7,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1311
42,109,243,575,471,7,51,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1312
42,109,243,576,421,7,26,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1313
42,109,243,577,472,7,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1314
42,109,243,283,471,7,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1315
42,109,243,136,473,7,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1316
50,109,243,578,474,7,40,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1317
50,109,243,579,421,7,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1318
50,109,243,275,421,7,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1319
50,109,243,580,475,7,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",1320
